id,chapter_code,cn_code,descriptions,msds_classification
1238,402,4029968000,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,0
1239,402,4029970000,Described in additional U.S. note 10 to this chapter and entered pursuant to its provisions,0
1240,402,4029990000,Others in the category of Described in general note 15 of the tariff schedule and entered pursuant to its provisions,0
1241,403,4030,Others in the category of Yogurt:,0
1242,403,403200,Yogurt:,0
1243,403,403200000,In dry form:,0
1244,403,4032005000,Described in general note 15 of the tariff schedule and entered pursuant to its provisions.,0
1245,403,4032010000,Described in additional U.S. note 10 to this chapter and entered pursuant to its provisions,0
1246,403,4032050000,Others in the category of Yogurt:,0
1247,403,4032090000,Others in the category of Yogurt:,0
1248,403,403900,Others in the category of Yogurt:,0
1249,403,403900000,Sour cream containing not over 45 percent by weight of butterfat; buttermilk:,0
1250,403,403900000,Fluid:,0
1251,403,403900000,Sour cream:,0
1252,403,4039002000,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,0
1253,403,4039004000,Described in additional U.S. note 5 to this chapter and entered pursuant to its provisions,0
1254,403,4039016000,Others in the category of Yogurt:,0
1255,403,4039020000,Buttermilk,0
1256,403,403903000,Dried:,0
1257,403,403903000,Containing not over 6 percent by weight of butterfat:,0
1258,403,4039037000,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,0
1259,403,40390410,Described in additional U.S. note 12 to this chapter and entered pursuant to its provisions,0
1260,403,4039041100,Articles for which an import license is required,0
1261,403,4039041900,Others in the category of Yogurt:,0
1262,403,4039045000,Others in the category of Yogurt:,0
1263,403,403904000,Containing over 6 percent but not over 35 percent by weight of butterfat:,0
1264,403,4039047000,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,0
1265,403,4039051000,Described in additional U.S. note 8 to this chapter and entered pursuant to its provisions,0
1266,403,4039055000,Others in the category of Yogurt:,0
1267,403,403905000,Others in the category of Yogurt:,0
1268,403,4039057000,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,0
1269,403,4039061000,Described in additional U.S. note 9 to this chapter and entered pursuant to its provisions,0
1270,403,4039065000,Others in the category of Yogurt:,0
1271,403,403907000,Sour cream containing over 45 percent by weight of butterfat:,0
1272,403,4039072000,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,0
1273,403,4039074000,Described in additional U.S. note 6 to this chapter and entered pursuant to its provisions,0
1274,403,4039078000,Others in the category of Yogurt:,0
1275,403,403908000,Others in the category of Yogurt:,0
1276,403,4039085000,Others in the category of Yogurt:,0
1277,403,403908000,Others in the category of Yogurt:,0
1278,403,4039087000,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,0
1279,403,4039090000,Described in additional U.S. note 10 to this chapter and entered pursuant to its provisions,0
1280,403,4039095000,Others in the category of Yogurt:,0
1281,404,4040,Others in the category of Modified whey:,0
1282,404,404100,Others in the category of Modified whey:,0
1283,404,404100000,Modified whey:,0
1284,404,4041005000,Whey protein concentrates,0
1285,404,404100000,Others in the category of Modified whey:,0
1286,404,4041008000,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,0
1287,404,4041011000,Described in additional U.S. note 10 to this chapter and entered pursuant to its provisions,0
1288,404,4041015000,Others in the category of Modified whey:,0
1289,404,404102000,Others in the category of Modified whey:,1
1290,404,4041020000,Fluid,0
1291,404,404104000,Dried:,0
1292,404,4041048000,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,0
1293,404,40410500,Described in additional U.S. note 12 to this chapter and entered pursuant to its provisions,0
1294,404,4041050100,Articles for which an import license is required,0
1295,404,4041050900,Others in the category of Modified whey:,0
1296,404,4041090000,Others in the category of Modified whey:,0
1297,404,404900,Others in the category of Modified whey:,0
1298,404,4049010000,Milk protein concentrates,0
1299,404,404902000,Others in the category of Modified whey:,0
1300,404,404902000,Dairy products described in additional U.S. note 1 to chapter 4:,0
1301,404,4049028000,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,0
1302,404,4049030000,Described in additional U.S. note 10 to this chapterand entered pursuant to its provisions,0
1303,404,4049050000,Others in the category of Modified whey:,0
1304,404,4049070000,Others in the category of Modified whey:,0
1305,405,4050,Others in the category of Butter:,0
1306,405,405100,Butter:,0
1307,405,4051005000,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,0
1308,405,4051010000,Described in additional U.S. note 6 to this chapter and entered pursuant to its provisions,0
1309,405,4051020000,Others in the category of Butter:,0
1310,405,405200,Dairy spreads:,0
1311,405,405201000,"Butter substitutes, whether in liquid or solid state:",1
1312,405,405201000,Containing over 45 percent by weight of butterfat:,1
1313,405,4052010000,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,0
1314,405,4052020000,Described in additional U.S. note 14 to this chapter and entered pursuant to its provisions,0
1315,405,4052030000,Others in the category of Butter:,0
1316,405,4052040000,Others in the category of Butter:,0
1317,405,405205000,Others in the category of Butter:,1
1318,405,405205000,Dairy products described in additional U.S. note 1 to chapter 4:,1
1319,405,4052050000,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,0
1320,405,4052060000,Described in additional U.S. note 10 to this chapter and entered pursuant to its provisions,0
1321,405,4052070000,Others in the category of Butter:,0
1322,405,4052080000,Others in the category of Butter:,0
1323,405,405900,Others in the category of Butter:,0
1324,405,40590050,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,0
1325,405,4059005200,Anhydrous milk fat,0
1326,405,4059005400,Others in the category of Butter:,0
1327,405,40590100,Described in additional U.S. note 14 to this chapter and entered pursuant to its provisions,0
1328,405,4059010200,Anhydrous milk fat,0
1329,405,4059010400,Others in the category of Butter:,0
1330,405,40590200,Others in the category of Butter:,0
1331,405,4059020200,Anhydrous milk fat,0
1332,405,4059020400,Others in the category of Butter:,0
1333,406,4060,Cheese and curd:,0
1334,406,406100,"Fresh (unripened or uncured) cheese, including whey cheese, and curd:",0
1335,406,406100000,Chongos:,0
1336,406,4061002000,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,0
1337,406,4061004000,Described in additional U.S.note 16 to this chapter and entered pursuant to its provisions,0
1338,406,4061008000,Others in the category of Cheese and curd:,0
1339,406,406101000,Others in the category of Cheese and curd:,0
1340,406,4061012000,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,0
1341,406,406101000,Others in the category of Cheese and curd:,0
1342,406,406101000,"Blue-mold cheese and cheese and substitutes for cheese containing, or processed from, blue-mold cheese:",0
1343,406,4061014000,Described in additional U.S. note 17 to this chapter and entered pursuant to its provisions,0
1344,406,4061018000,Others in the category of Cheese and curd:,0
1345,406,406102000,"Cheddar cheese, and cheese and substitutes for cheese containing, or processed from, Cheddar cheese:",0
1346,406,4061024000,Described in additional U.S. note 18 to this chapter and entered pursuant to its provisions,0
1347,406,4061028000,Others in the category of Cheese and curd:,0
1348,406,406103000,"American-type cheese, including Colby, washed curd and granular cheese (but not including Cheddar cheese), and cheese and substitutes for cheese containing, or processed from, such American-type cheese:",0
1349,406,4061034000,Described in additional U.S. note 19 to this chapter and entered pursuant to its provisions,0
1350,406,4061038000,Others in the category of Cheese and curd:,0
1351,406,406104000,"Edam and Gouda cheeses, and cheese and substitutes for processed from, Edam and Gouda cheese:",0
1352,406,4061044000,Described in additional U.S. note 20 to this chapter and entered pursuant to its provisions,0
1353,406,4061048000,Others in the category of Cheese and curd:,0
1354,406,406105000,"Italian-type cheeses, made from cow's milk, in original loaves (Romano made from cow's milk, Reggiano, Parmesan, Provol- one, Provoletti and Sbrinz); Italian-type cheeses, made from cow's milk, not in original loaves (Romano made from cow's milk, Reggiano, Parmesan, Provolone, Provoletti, Sbrinz and Goya), and cheese and substitutes for cheese containing, or processed from, such Italian-type cheeses, whether or not in original loaves:",0
1355,406,4061054000,Described in additional U.S. note 21 to this chapter and entered pursuant to its provisions,0
1356,406,4061058000,Others in the category of Cheese and curd:,0
1357,406,406106000,Others in the category of Cheese and curd:,0
1358,406,4061064000,Described in additional U.S. note 22 to this chapter and entered pursuant to its provisions,0
1359,406,4061068000,Others in the category of Cheese and curd:,0
